0.0020000000000000	-0.1105311030781925 -0.0824621782190347 0.1392593350221184	-0.5115549969691889 -1.0209370363934789 -0.4840499804008085
0.0020000000000000	0.0663341057290014 0.0378326401912244 -0.7991314639545466	0.0315967887483686 -0.8991864279241004 -0.7308382661935041
0.0020000000000000	0.0475275265264359 0.4016358945439199 0.0556740784510874	-1.0679219933312525 -0.0475539694448047 -0.7203638534804004
0.0020000000000000	0.4700127200908537 0.5137888412997164 -0.3842196633056102	0.4238410972206855 0.3850637611953631 -0.1622077825820028
0.0020000000000000	1.7330489240581886 -2.3727638535047921 0.8359276697684882	0.0440348881556484 -0.1291675455172779 -0.1346808064187347
0.0020000000000000	0.5068617869901684 0.9680257167330013 0.8458179578073471	0.0563382058343593 0.4149876279519633 -0.0477973267682225
0.0020000000000000	0.0565100571184524 0.2271079979007974 -0.2802645018217174	-0.1933608909555372 -0.3771538620109307 -0.5562029338902637
0.0020000000000000	-0.1504330660182842 0.4996216750931909 0.4144978693812693	-0.1345990597129098 0.3258063731032034 -0.3450298327544923
0.0020000000000000	0.0292342272507104 0.1032733883381324 0.3872662209839672	-0.6980566335547527 0.0304315599664695 0.5281314113622038
0.0020000000000000	-0.2704698456783273 -0.2674862322545016 0.3196252682608314	-0.1645714506908527 0.2383469042609487 -0.2315118466677349
0.0020000000000000	-0.3106916502424847 -0.1380273453982044 0.0774392485825983	-0.6052505195443491 0.2026112362315379 1.0218289191544292
0.0020000000000000	0.9889890189324260 2.4951756787891082 1.5379955472753875	0.0519437600260292 -0.0090981323191623 0.0541643828523129
0.0020000000000000	-0.0376927654774733 0.8593380349908987 0.3443288577260765	0.5238090958340532 0.0893106591737600 0.1327720832732308
0.0020000000000000	-0.2748993820090967 1.0119728019150780 -0.2550822407923323	0.0977407031464009 -0.2954598964212771 -0.5986215873581928
0.0020000000000000	-0.1318090981965310 0.0906232596461247 -0.0171238501080960	0.0301370424030045 0.0297857096264132 0.0079768679175504
0.0020000000000000	-0.6307018951886872 -0.0430438293793776 -1.0169098766503013	0.3188732245333317 -0.0560351074820321 -0.0227235831806882
0.0020000000000000	0.2273466696867989 -0.5996824838471938 -0.5802270251797252	-0.3468074993449004 -0.3572252124240528 -0.5576858428255084
0.0020000000000000	-0.3305496593265826 1.2902410491297500 2.2254902641460719	0.0207943107008104 0.0588674848897570 -0.0325730913038489
0.0020000000000000	-0.1380809099607517 0.3452820864075194 -0.0131437762549963	-0.0096887281478849 -1.0655565190941960 -0.0356533958395848
0.0020000000000000	-0.3091041103268767 0.5907668164637218 0.2578793494447456	-0.0921150626533895 0.5701493400005638 0.1384072735915983
0.0020000000000000	0.3957484550139143 0.3555016369685707 3.6153026700800952	0.0262444097733044 -0.3824732982229073 -0.3133849414013236
0.0020000000000000	0.0251633220486730 -0.3476905756269211 -0.2420382950483445	-0.5019864119232466 -0.6800917381376529 0.3509356513719146
0.0020000000000000	-1.0918951398311045 0.4300372847122128 -1.2596071692319604	-0.3827257034657173 -0.2066347604802310 -0.0810308820040531
0.0020000000000000	0.2759805847962412 0.5182197046309456 -0.5432417770685771	-0.2592704558502725 -0.4725611796633800 -0.1082612354688477
0.0020000000000000	-0.0222978390651006 -0.0564600972094504 0.3774536161983780	0.2803236056997194 -1.2183470497233615 -0.4534807146729528
0.0020000000000000	-0.0943431103039903 -0.1604505483882251 0.1662601253080642	0.4494569772036273 0.6359436670611811 0.5611314450141547
0.0020000000000000	0.2120661510205662 -0.2045728604787229 -0.1208321627589948	-0.4526450007862688 0.5721309479082284 -0.2216826680548425
0.0020000000000000	0.6004616426277500 0.3825065587641374 0.0633447659157618	-0.1338901601257551 0.6705067510230543 0.3464792208627306
0.0020000000000000	-0.1701902513938603 0.1899283456973002 0.0700477009370836	0.0979992873686977 -0.2464496184247143 0.4899966134254484
0.0020000000000000	0.3442349052171344 0.2204868057039768 -0.0171147025838899	-0.2574177075338637 0.1973029260458243 1.1737199801056686
0.0020000000000000	0.1326713491083986 0.4676325776365854 0.4126193402406489	0.1973986372412834 -0.8264720131048710 0.0983755179957849
0.0020000000000000	-0.2512425895365097 -1.5148120808123513 -0.7217019576461191	-0.1642683927532721 0.2629383673484327 -0.2737494836749368
0.0020000000000000	0.0859089194141686 0.4107069594852922 0.6671310468779562	-0.4302838957979863 -0.1494133647783080 0.2045032529023133
0.0020000000000000	0.0466853848054282 0.0954621960402026 0.2583118379004367	-0.0744215354304176 -0.4357290506368163 -1.2591795473578853
0.0020000000000000	0.2761658493866361 -0.3543864578300318 -0.2978138944984359	0.3520182794023980 0.7161674295609530 -0.3776130514349457
0.0020000000000000	-0.5434845514952820 0.3030601756677436 -0.6345089171237522	-0.5376321456624878 0.0030096097552983 0.1802476974612484
0.0020000000000000	0.0596013689775597 0.1903776515624144 -0.9804322873896515	0.5066898566775671 -0.4317955561329430 -0.2115650965720210
0.0020000000000000	-0.4927393815691983 0.3161809654685863 0.4387655685912923	0.3340488802568572 -0.4233820252764451 -0.2103136523446369
0.0020000000000000	0.1481051162970365 0.3030189700865543 -0.0352507999597061	-0.2199883374804894 0.4012728280764167 -0.6007043184706446
0.0020000000000000	0.7397426514810405 0.2995211953887444 0.1537455624083825	-0.2255634045303028 -0.6328616516509743 0.4863992703216476
0.0020000000000000	0.0352475412266077 0.2063311970869650 0.2224726083731968	-0.2418099873103822 0.5917199708005896 -0.2222467692511412
0.0020000000000000	0.2936321699576827 -0.0164704410816510 -0.1517137635437242	-0.0705641816074986 -0.5839874310095329 0.4832970409749253
0.0020000000000000	0.1307080510094486 -0.5578690352754785 0.0454457999860716	0.8990184116878203 -0.6516000307852716 -0.7366548668129059
0.0020000000000000	0.1387235282705786 0.0908568077950151 1.2709443346612452	-0.0201814018320929 -0.1379476599121154 -0.4445730578904336
0.0020000000000000	-0.0216943840456989 -0.9426964809258245 -0.5540668250429880	-0.1821997259007258 -0.5070542892381328 0.3431563748867555
0.0020000000000000	-0.0297656692471770 0.7236409422387241 0.2017454146620787	0.8212562623028643 -0.2172579879588994 -0.2007910947569799
0.0020000000000000	-0.7444811072250576 1.1148574442754193 0.8006482070626112	-0.3525048842406408 -0.0460632088318311 -0.4823418378371290
0.0020000000000000	0.1021333244827620 -1.3932577577528218 0.3378323725144256	0.2661584302666766 -0.3893615754081347 -0.4227719278401183
0.0020000000000000	-0.0507716445342504 0.6734308542650039 -0.6311025558212640	-0.2756449234380475 0.5709936705968168 0.1857633701832403
0.0020000000000000	-0.0262212066717861 0.0260569787581351 0.0767554895182794	-0.0757379324555547 -0.3105236475713022 0.1281273361240562
0.0020000000000000	-1.5210078526043904 0.1554815139987269 -1.7103882196311639	0.0498746741383009 0.0951195483405109 0.2129529010886970
0.0020000000000000	-0.4447559511241158 -0.3225840149406374 -0.4114484341547242	-0.7541888420316275 0.0404211092790425 0.3105209241961494
0.0020000000000000	-4.2206957414881057 -9.7303114615544430 -5.3809804338582428	0.0750739080948787 -0.2488874223521141 0.1429188306241434
0.0020000000000000	-0.5557759099135857 0.4294748485919653 0.6004287638236933	-0.2457963710106751 -0.3117175609333271 -0.1850755659366089
0.0020000000000000	-0.0219936812149926 1.1509591468077252 -0.6203214836780295	0.0079029020612543 0.3924196706369709 -0.1090178997636517
0.0020000000000000	-0.9503928724284783 0.1936066816585524 -0.6988964323351808	-0.0212640637883715 0.3639340240780700 0.5306868089891058
0.0020000000000000	-0.2992323106014119 0.5531179683303712 -0.7106228010883467	0.1461565832560799 0.1551435775923503 0.3414047087137648
0.0020000000000000	0.2399111407259357 0.2560646152934100 -0.1114000698002369	0.2812952470140287 -0.3062606904329953 -0.4399229410554341
0.0020000000000000	-0.3881285077943688 0.2312612858081222 -0.2944896125102152	0.3815370443123367 0.2023468005796291 0.1883567798437926
0.0020000000000000	-0.5380283307254734 0.2404434091412926 0.4230131350492869	-0.6381740730349242 0.3942105305560972 -0.6991006890484021
0.0020000000000000	-1.3035271070262873 -0.4349266601253770 -0.7515708509342161	-0.4126366364015681 -0.0903117147996808 0.0005511672733883
0.0020000000000000	-0.3530748301752273 0.2507420365705411 -0.5029120523762945	0.3745903953962033 0.6434611475169237 -0.4010923425270472
0.0020000000000000	-0.0743623827269625 -1.1046033086977138 0.2062227839312678	0.4803001713606440 0.1154751045198311 0.0538468468071822
0.0020000000000000	-1.2376185924309986 -2.7995165313818404 -5.3157492715392030	-0.1633404611484857 -0.1355530929933425 -0.2333117238167189
0.0020000000000000	0.8924228416979829 0.3773796404395597 0.1512369051087924	-0.1478506076225544 0.2871334871944837 0.3931306972885721
0.0020000000000000	2.1199586303383464 -0.0334481007137872 -0.8179418603336984	0.2231196411126559 0.0691467833664495 0.3493995678713089
0.0020000000000000	-0.6355421601276700 0.6161344809155352 0.1566360475830303	0.8472827881745096 0.1910973897234812 0.0850707286783630
0.0020000000000000	-0.2542015182996473 -0.2508774352052119 0.1472181195160525	0.2191351763389298 -0.3693708904408521 0.2595829078173453
0.0020000000000000	-0.8946622007255567 -1.1290396061832078 1.4204086148841859	-0.3311840536405288 0.4229505560833146 -0.0689344191650951
0.0020000000000000	0.0326124572130955 -0.1115132736636466 -0.1613583922830320	-0.3959264391822070 0.4695244437485888 -0.1862357865138626
0.0020000000000000	0.1110818305738255 0.0666590219464558 -0.1192502611977163	0.3672811416981393 0.7912469245116895 0.6632879155117031
0.0020000000000000	0.7199535660557264 0.2431817610889783 -0.1624496616130228	0.2865629983990168 -0.1220721878914694 0.5763475425427912
0.0020000000000000	-0.5034291201769918 0.4180902864729610 0.6028833898001135	0.2012232320869141 -0.5966845271890350 0.7366260608391177
0.0020000000000000	0.1876820296923310 -0.7534873643979925 -0.7677115564925201	-0.5464190671660094 -0.1290682764377876 -0.0726054105524970
0.0020000000000000	-1.2397110878554065 1.5276340442316532 -0.0250232420639343	-0.1998906789331698 -0.5093212046119988 0.0198452873995801
0.0020000000000000	-0.1837126067530592 0.3288232759745984 0.4568629074147026	0.6113296953392704 -0.1499147907051818 -0.4042435430370105
0.0020000000000000	0.2172601286001357 -0.3193531773130339 -0.4543451971350078	0.6315360400060018 -0.1562053264893678 -0.4820567056550171
0.0020000000000000	-3.4893239037579922 -1.8020493908441655 -0.7273818384351176	0.1212812432852598 -0.0658321442436518 0.2502846950407545
0.0020000000000000	-2.2923297045921842 1.9242116531162514 0.9504938675973926	-0.2405640911277835 -0.0883285382986185 -0.1466311037820610
0.0020000000000000	-0.6798936810654310 0.2154137651925714 -0.2301017398068943	0.7530303662979587 0.1580069729403319 0.9087251293666978
0.0020000000000000	0.2287306732157375 0.0600423480084315 0.3074325331708695	-0.2898127158102361 0.4188094594791367 -0.1302067765271209
0.0020000000000000	-0.3447342765791709 0.1225803928481669 0.3880035695175848	0.2246240478791569 -1.3989334977364045 0.3512859665956491
0.0020000000000000	0.9779764157487441 -0.7981196566014901 1.2899448654642911	0.2372138803281655 0.3020583365592857 -0.0332179435300448
0.0020000000000000	-0.1242112511701950 -0.2176189679280110 1.0191865530329769	-0.1033135616570996 0.1670764304689665 -0.7805508978218125
0.0020000000000000	0.0066961303571702 -0.5547218009473689 -0.0762453902683405	-0.3407925675218852 0.3532274191908337 0.3202252189046768
0.0020000000000000	-1.3060288816833934 0.1710558463209158 1.1756020262011342	0.0260609059238791 -0.1659922381177151 -0.5277953958205337
0.0020000000000000	1.5504515770090304 1.7497957077465667 1.9826291953208275	-0.1633015069883633 -0.2803074089329078 0.1462973257057228
0.0020000000000000	0.3386767813305566 -0.2641839876116474 -0.5612356521562504	0.1820195546679151 -0.5239420096699438 -0.1586047136877811
0.0020000000000000	1.4489309726515887 0.8435817210776454 -0.2992317853061660	0.0227728158322210 0.3055949256034408 0.1428965167586396
0.0020000000000000	0.4585436744590338 -0.2264642272886055 -0.5276638615324701	0.2819808429872282 0.4437444098176218 0.5916833685642138
0.0020000000000000	0.0712312212168923 0.2349071972672393 -0.4078302910419214	0.6187128605523462 0.0623855949589631 0.5787214669291667
0.0020000000000000	0.0238893140036566 -0.0499381572701141 0.0112514038641436	0.1418394395347497 -0.4519807071279643 0.0864844569734537
0.0020000000000000	-0.9503268597664112 -0.0027942074649200 0.0688321299019191	0.5417892906112557 0.1216811950005028 -0.3587899647600912
0.0020000000000000	-0.3401994858956142 0.0317881353246089 0.0219605212224446	-0.3553666167020502 0.0230181042821581 0.4505168410963000
0.0020000000000000	-0.5520919552995519 -0.4243199417051624 -0.7309218103981011	0.8592713863807557 0.3251539573682622 0.2700167852761605
0.0020000000000000	0.2265411333865149 -0.0451594622281467 0.3939529133351972	-0.8739923729041378 0.1799814562655214 -0.5845164510439115
0.0020000000000000	-2.6612747804851105 -0.7250951702000311 2.0458355937355486	0.4375272583355336 -0.1550032613211538 0.1935799645448944
0.0020000000000000	-0.9483715359729359 -0.3818921007019067 -0.7716315772657993	0.7262432407792222 -0.4704545819860544 -0.3035780657478159
0.0020000000000000	-0.4107093453528332 -0.7104638576075040 -0.5637183956049047	0.2446281521880017 -0.0724039061037563 -0.3820142751274952
0.0020000000000000	-2.7595403445393627 6.6422185662985145 -7.3695798387610898	0.0291237183525361 0.0224794187947667 -0.0479978137458096
0.0020000000000000	0.1749399569573747 0.0009719271777683 -0.0187674143065897	-0.3885775538313395 -0.3688536564502264 -0.9068257461137310
0.0020000000000000	1.1631634073379151 0.1548978370999177 0.4394199364317772	-0.0608053413831795 -0.4582685959444373 -0.0984654468021331
0.0020000000000000	0.2580636585077828 -0.5103449745192062 -0.3169956939261400	0.4498958222974464 0.0858898095302873 0.4748959410894159
0.0020000000000000	-0.2503878023439605 0.0316662006349826 -0.1378014837541771	0.8070250606125365 0.0183975243723407 -0.2208059716292912
0.0020000000000000	-0.4811866010754659 -2.2138456109185247 1.4623921077732629	-0.2980605842213300 -0.2652551101701988 0.3004444665646387
0.0020000000000000	0.6222046649982941 -0.1468157566144327 -0.0616613058825528	-0.4235805621565588 -0.2950739398334614 -0.5643795184757128
0.0020000000000000	-0.6688168559052001 0.5530796317720640 0.0863284586693696	0.3195302157397247 0.3094751680784143 -0.2282718873039540
0.0020000000000000	-0.5055515739764691 0.0115519699252272 -0.2080230172155532	-0.1408863974818100 0.1850718562038659 0.0435934838623522
0.0020000000000000	-0.2609753693090821 -0.6228061307907470 -0.7093144680156087	0.5320961554728985 -0.5831995019825175 0.4668848486676862
0.0020000000000000	0.9070643493965921 -0.5101115956890472 1.0109139941218455	0.5823323247112888 0.0382424749124683 -0.5367508408096483
0.0020000000000000	-0.9895473098496755 -0.5696741924283444 0.0790167795194869	0.0945924934263107 -0.0625857891635745 -0.0195047171968941
0.0020000000000000	0.1524871572357950 -0.5902809706108934 -0.3968300155622624	0.0288611102474232 0.2536546590779534 -0.2529834075545145
0.0020000000000000	-0.1362168079562927 -0.4883763229667118 0.3988774972219857	-0.3424241020858242 0.1230098058867979 -0.6297544879375953
0.0020000000000000	0.2208914051370814 1.0431955037288074 -0.3563841132879980	-0.2198839068307834 0.4779667843623621 -0.0657701978355626
0.0020000000000000	0.0318804970227398 0.0174823326881989 -0.0829008991991127	0.1372571728898820 0.8976293613225514 -0.2188399983527778
0.0020000000000000	-0.0563013004982124 -0.2917460321240534 -0.3283005229702129	-0.0826979279784067 -0.5482482585121383 -0.4899448196246772
0.0020000000000000	3.3358479950314099 -0.0013553257941966 -0.1807339131099441	0.2089871316622822 0.0789898034007740 -0.3054583780185242
0.0020000000000000	0.0169518867797976 0.2663331558033974 -0.5810733012358433	0.8425941874524426 0.1399190644822605 0.2990875145364039
0.0020000000000000	-0.1870109723714054 0.0086950707065749 0.1842342977148890	0.6031585443098401 0.2681036895444843 -1.3319124941324041
0.0020000000000000	-1.5520373926786173 0.3271016009230664 1.9617706406836763	-0.0130131456536027 0.0827561148652758 -0.1102212200837229
0.0020000000000000	-0.8685073954414642 1.2272181289767907 -1.5879540153458132	0.1312177454669043 0.3016781676740194 -0.1287513092422756
0.0020000000000000	-0.2071186472718532 0.0726097653079639 -0.0540256580600238	0.3525352050998072 -1.1090917327348742 0.4261523662074940
0.0020000000000000	0.5370817556243684 -1.3268749806096736 0.5717554713666322	0.5338111684194584 0.0811872016448254 -0.0477163663378915
0.0020000000000000	2.4495390252676645 5.2713078566917400 -0.5923519326139615	-0.0886747914504273 0.2986662951315855 0.0901047870814362
0.0020000000000000	1.4935607225193235 -0.6547351634360637 -2.4103198802632124	0.1347197265171806 -0.2698926384499110 -0.3785583364466270
0.0020000000000000	-0.4504330209831268 0.7071529422106818 -0.2940388803146832	-0.4252996355767527 -0.2401780650753868 -0.4919634098300734
0.0020000000000000	0.0007944424318068 0.0069137126412682 0.5806947498661976	0.0648779562050431 0.6665403498369231 -0.1285260691689643
0.0020000000000000	-0.5960286373189951 -1.6195638445392622 2.7391839332227921	0.0285302455335139 -0.0289184186890531 -0.0314679073863094
0.0020000000000000	0.0814149461435942 -0.4061789582728788 0.0556096966519073	0.2049821793495681 0.0766682058013733 -0.2824469889150042
0.0020000000000000	-1.5000276527702727 -0.5489483214458132 -0.7327650429080571	-0.4275359258802571 0.4176025174014346 0.0115914215203404
0.0020000000000000	0.1928987434442849 0.0231921147087298 -0.3642276038276562	-0.2200093525491255 -0.0167383624355261 -0.4748241841288719
0.0020000000000000	0.2376267979260176 -0.1668500241874044 0.0995812805990332	0.0921159507530181 0.0942387734434716 0.3683926963556202
0.0020000000000000	0.0237128825969303 -0.3691954081192363 -0.2288556236160742	-0.7927230754811544 -0.1000410074311509 -0.2184880037876094
0.0020000000000000	-0.0606333054978796 -0.9811584049057120 1.5190275592896219	0.3641546860874522 0.3386251403048278 0.1438106598420688
0.0020000000000000	0.1137093962520407 -0.0752172067494458 0.2282188587457049	0.3720481702793993 -0.5517027844435056 0.8936813347164870
0.0020000000000000	-0.1650271204959148 -0.5240300017990820 0.2096242484363336	-0.2315460551858248 -0.6533501792805855 -0.0933487962910136
0.0020000000000000	0.0206456508376088 -0.6260340821620679 0.0966641818721826	0.0205537654075853 -0.2155655001977867 -0.8544710910229200
0.0020000000000000	-0.4319809456999563 -0.1718145892992943 0.3265959720592466	-0.2072508335781051 -0.0495103524831321 0.3318122425909764
0.0020000000000000	-1.3362342995718861 0.2904756399876965 0.1242167719141179	0.1929879816626374 -0.1792784888991867 0.4886325480659751
0.0020000000000000	-0.3148709046651890 0.6148665083289173 -0.6463243374043671	0.0503247583840578 0.0818960016851793 0.1073699722576780
0.0020000000000000	1.0537624633405340 0.8531833733898656 0.0014391941663806	-0.0994212108426996 0.1155266987142085 -0.0381317011431675
0.0020000000000000	-0.1365810751372325 0.1021347325511002 -0.1024819971215786	-0.1367458004227041 0.4421805413269777 -0.7316946294627238
0.0020000000000000	0.4683459551142269 -1.5921957791913814 1.5938747718692299	0.6195959467751416 -0.1640258389529861 -0.0470179328569239
0.0020000000000000	0.3230807207683221 -1.0009412786367855 0.0541027022945415	0.3475194095507448 -0.0568514156148439 0.0237965047924151
0.0020000000000000	0.0068878736875596 -0.3664042639257677 1.2733529441269016	-0.3321617588073112 0.4076937525733727 -0.6259398021140479
0.0020000000000000	-0.3430384906289586 -0.3106050463091589 0.2980943511608519	-0.2452397950107121 0.2940043583735128 -0.7897424827023040
0.0020000000000000	-0.0814150849013166 -0.6377388295647207 -0.2239489264939508	-0.3262288028545993 -0.4291344438463183 -0.2915773313156503
0.0020000000000000	0.0572707222081023 0.6418414648221502 -0.3146108252724893	-0.4641131902968341 -0.1499800252917467 0.2929106197692598
0.0020000000000000	0.3741518732747881 -0.0955996926434015 -0.0003124678869173	0.0587631841053863 -0.3654098260821458 0.2825056694491878
0.0020000000000000	-0.8004273343862738 -1.2058511456520835 -0.1486965309810352	0.3122937231944394 0.0515093836291055 -0.1685832729994439
0.0020000000000000	0.2689742922025263 0.4396804439293159 0.6465046875309418	0.6708748596445194 -0.7873087357392928 0.1721722515746209
0.0020000000000000	0.2226912246586622 -0.0656652994955918 0.2456085319267766	0.0443251664440901 -1.0648321614752048 0.8243311470395025
0.0020000000000000	0.5873823096561083 0.2455940827089359 0.0733274490248563	0.4325523872153135 0.9458754986626720 0.0907679050721674
0.0020000000000000	0.4611009680103305 0.8208427069174831 0.3200333809767590	-0.1968117734402307 -0.7222770087654099 -0.1717299659618784
0.0020000000000000	0.4407385669640314 0.2342281260793485 0.7992997399135977	0.4100522152021427 0.2777910180056518 -0.1458983585545877
0.0020000000000000	-0.0325944360901653 -0.0409875363233920 0.5093373853508137	-0.1820318510396702 0.0658159845847687 0.4471559247096915
0.0020000000000000	0.9753489212486165 0.2422752604695666 0.6344045065259910	-0.2118932160456475 -0.2571985484139571 0.3322618195743187
0.0020000000000000	0.1783229888148185 -0.1478551937380876 -0.0810846553571522	0.1764332726228408 0.0976338304493489 1.1268994233773137
0.0020000000000000	0.3925172983363602 -0.5899567333711633 0.4575653870933763	0.0467904039779490 -0.2450771245654737 0.5746283769504746
0.0020000000000000	-0.3681484833911719 0.2158676523897302 -0.0977717685456620	0.2270961452496457 0.0330750931109210 0.0461638147087749
0.0020000000000000	-1.0457950724841119 0.2469238100261641 0.2526025007965047	0.0236726050341791 -0.3569220344168301 -0.0825987126421379
0.0020000000000000	0.0491963922181765 0.0994320187792210 0.2080936052997363	0.5671659434667800 0.2682033858532473 0.4910887761630893
0.0020000000000000	0.0568934861618662 0.3690987857926782 0.1751740064722505	0.2255986470762321 0.4571431916646442 -0.1500979313576826
0.0020000000000000	-0.1718943820107434 -0.0919223188095743 0.5078092184343719	-0.2433214635956139 0.2285001189499524 0.4354440861992295
0.0020000000000000	-0.2788355459808811 0.3394781633634723 -0.1779236024789725	-0.2384474170862122 -0.9064991786509070 0.2934705467783926
0.0020000000000000	0.3577151226971056 0.5360025972716592 1.2343109568119723	0.4384441773072199 0.0979777245015544 -0.1641665743375205
0.0020000000000000	0.4385844346308466 0.8380599546417099 -0.6608057911079076	0.1043208250986263 -0.4553263804509905 0.3952905254098856
0.0020000000000000	-0.0564901024997436 0.0469359947011231 0.1969448418972414	0.3910940834964245 0.1541772000934292 -0.0720019410068948
0.0020000000000000	-0.1690053367901046 -0.0721319105010739 -0.0802724480199088	-0.2586504459542625 0.2200518728136149 0.6514885493849560
0.0020000000000000	0.0610406982583474 0.1942086294646999 -0.1488326503271423	0.2441443148168340 -0.1154237878466654 1.2882829281670096
0.0020000000000000	-0.2486425199900177 0.3724817983577713 -0.0577857828052528	-0.1719008582205945 0.3888076278196806 -0.4070077477815155
0.0020000000000000	-0.4755070615853838 -1.1778126853094337 -1.2212943251519075	-0.1948754220551810 0.2414518199687195 0.1802500592670668
0.0020000000000000	0.4169053317344543 -0.0101983761665263 -0.5436956636297233	0.7732548782217546 0.1078858317174075 0.2100164553185602
0.0020000000000000	-0.6169971077191627 -0.5246552968044821 0.6795034695246014	0.1466999723820085 0.0146843628937260 -0.1929107962268874
0.0020000000000000	-0.1593014391206301 0.1839628599576998 0.0741919005574140	0.5775170776082910 0.4156214604070684 -0.3984754011822794
0.0020000000000000	-0.7376836974358741 1.9829471434784964 6.2572555216838204	-0.0458583431594859 -0.0826241547864803 0.4094933061770542
0.0020000000000000	-0.2320992861519470 0.9884419941959991 -0.5220640859458119	0.6467022575588315 -0.2008169092658058 0.3215367361607012
0.0020000000000000	-0.5871799858725122 1.2923306455107157 -0.7295040683271338	0.2924379237533367 -0.0984928398068991 -0.4526453071760342
0.0020000000000000	-0.1945107480750663 0.5312519195536939 -0.3472479068511430	-0.5542035146146289 -0.2350581182041798 -0.2649212449822567
0.0020000000000000	-1.4291267259436780 0.4665790822461196 0.6763241627799048	-0.3809611337034013 0.3777833553385795 -0.4463661398564777
0.0020000000000000	-0.5657741165814559 0.0151654528459266 0.3929972932103543	0.1605116034965576 -0.5111356259443650 0.1576066456427442
0.0020000000000000	0.2134470465021892 0.0888375182971421 0.2928281237534699	-0.0118559879087395 0.3503016406019190 0.2210687286189834
0.0020000000000000	-0.0027832839075749 0.1656228242995813 0.0224265019055405	0.4693455337884405 0.1676448242764312 -0.8939842244526667
0.0020000000000000	-0.1329601754388844 -0.0259738333690727 0.0805772030633149	0.4986838791278642 0.2368595698911539 0.8427539923836661
0.0020000000000000	-0.5873918851076035 0.2305647031470208 0.8405221709795200	-0.0435795183326897 0.1937247523470894 -0.3698037507037095
0.0020000000000000	-0.1477917682528429 0.1201595234644783 0.1482175135878890	-0.5319315980013786 -0.0992897332834872 0.3038065658367581
0.0020000000000000	-0.2845876314712921 -1.4507090535286919 0.0689253986557659	0.0429960583691379 -0.2646429262715965 0.3433229993619908
0.0020000000000000	-0.4267180513267154 -0.3112818102880324 0.0026961920194250	-0.2362872394212810 0.0912582030246534 -0.5340201026503707
0.0020000000000000	-0.3352955099939673 -0.0203351825951853 0.1349867895129989	-0.8591708915651491 -0.6043715526671535 0.1706581961756965
0.0020000000000000	-0.9769550876463504 -0.0117921217259272 -0.0421033505129447	0.3995504634542732 0.6302997894551293 -0.1224868713296512
0.0020000000000000	-0.0162543068329836 -0.6786305637549238 0.2777126185090089	0.1156691283426452 -0.1318504147872546 0.1207034114137114
0.0020000000000000	2.7900755926817649 -0.2444768036986299 1.7708593419562713	0.1065274674806772 -0.1782126481354595 -0.1059810312108919
0.0020000000000000	-1.4096200111683459 -0.2555019048215810 -0.1475312178385087	-0.2182698797406320 -0.4289347144742011 -0.4121469537650616
0.0020000000000000	0.4220758287288463 0.2326965288276363 0.1279640780195087	0.5696949401605647 -0.0073720587613586 -0.2382402978106443
0.0020000000000000	1.2100413496444644 -1.1403849889466215 -0.0458504097930380	-0.2051759709673298 -0.3205647470749804 0.3896453298703499
